timestamp;heure_num;jour_semaine;est_weekend;est_vacances;est_heure_cours;saison;region;nb_lits;puissance_w;tension_v;courant_a;facteur_puissance;energie_jour_kwh;temperature_c;humidite_pct;vent_kmh;niveau_anomalie;type_anomalie
25/01/2025 13:15;13;Samedi;1;0;0;Hiver;Nord;3;2015.9;232.7;8.663;0.92;16.114;15.9;70;11.9;Eleve;surconsommation
25/01/2025 14:00;14;Samedi;1;0;0;Hiver;Centre;3;753.5;223.6;3.37;0.85;5.459;10.9;43;4.4;Leger;surconsommation
25/01/2025 14:15;14;Samedi;1;0;0;Hiver;Centre;2;1202.2;229.1;5.247;0.89;9.534;8.7;53;11.5;Modere;surconsommation
25/01/2025 20:15;20;Samedi;1;0;0;Hiver;Centre;3;331.5;235.4;1.408;0.95;3.438;4.4;51;19.7;Normal;normal
25/01/2025 20:15;20;Samedi;1;0;0;Hiver;Centre;3;1121.6;231.4;4.847;0.87;13.999;9.5;42;7.9;Leger;surconsommation
25/01/2025 20:45;20;Samedi;1;0;0;Hiver;Centre;2;1135.9;226.3;5.019;0.87;12.101;7.7;69;7.7;Modere;surconsommation
26/01/2025 00:15;0;Dimanche;0;0;0;Hiver;Centre;1;93.3;237.7;0.393;0.86;0.01;-0.1;52;1.9;Normal;normal
26/01/2025 00:30;0;Dimanche;0;0;0;Hiver;Centre;3;390.3;227.7;1.714;0.94;0.097;1.4;27;0.7;Leger;surconsommation
26/01/2025 02:15;2;Dimanche;0;0;0;Hiver;Sud;4;176.6;230.9;0.765;0.88;0.265;9.6;74;14.2;Normal;normal
26/01/2025 04:30;4;Dimanche;0;0;0;Hiver;Centre;2;277.5;237.1;1.17;0.93;0.504;1.2;68;16.2;Leger;surconsommation
26/01/2025 06:15;6;Dimanche;0;0;0;Hiver;Nord;2;907.2;231.1;3.926;0.97;3.802;10.0;36;1.2;Eleve;surconsommation
26/01/2025 06:30;6;Dimanche;0;0;0;Hiver;Sud;4;75.3;232.1;0.324;0.86;0.256;14.1;45;2.9;Normal;normal
26/01/2025 07:00;7;Dimanche;0;0;0;Hiver;Centre;4;732.1;233.3;3.138;0.9;3.032;5.8;32;33.1;Leger;surconsommation
26/01/2025 07:45;7;Dimanche;0;0;0;Hiver;Nord;3;100.6;223.1;0.451;0.96;0.322;10.4;74;19.5;Normal;normal
26/01/2025 08:15;8;Dimanche;0;0;1;Hiver;Nord;2;534.0;218.0;2.45;0.85;2.106;14.4;61;7.3;Leger;surconsommation
26/01/2025 08:45;8;Dimanche;0;0;1;Hiver;Centre;2;60.5;228.2;0.265;0.93;0.242;7.9;49;4.4;Normal;normal
26/01/2025 11:45;11;Dimanche;0;0;1;Hiver;Sud;3;1993.7;228.1;8.74;0.93;9.986;17.1;66;18.2;Modere;surconsommation
26/01/2025 13:15;13;Dimanche;0;0;1;Hiver;Centre;4;981.8;239.0;4.108;0.85;8.6;12.9;64;4.1;Leger;surconsommation
26/01/2025 13:30;13;Dimanche;0;0;1;Hiver;Centre;2;3703.5;232.3;15.943;0.91;32.268;11.2;66;8.7;Critique;surconsommation
26/01/2025 14:45;14;Dimanche;0;0;1;Hiver;Sud;2;150.0;231.9;0.647;0.92;0.919;15.8;49;1.7;Normal;normal
26/01/2025 16:15;16;Dimanche;0;0;1;Hiver;Sud;1;114.0;226.6;0.503;0.87;0.85;17.4;56;6.6;Normal;normal
26/01/2025 17:30;17;Dimanche;0;0;1;Hiver;Nord;2;212.7;224.0;0.95;0.85;2.577;18.9;86;1.7;Normal;normal
26/01/2025 17:45;17;Dimanche;0;0;1;Hiver;Centre;2;321.0;233.3;1.376;0.95;2.479;10.9;67;4.6;Normal;normal
26/01/2025 17:45;17;Dimanche;0;0;1;Hiver;Centre;3;296.9;234.3;1.267;0.91;2.606;10.4;55;12.5;Normal;normal
26/01/2025 23:15;23;Dimanche;0;0;0;Hiver;Centre;2;181.0;241.8;0.749;0.9;1.934;5.2;55;10.6;Normal;normal
27/01/2025 00:30;0;Lundi;0;0;0;Hiver;Nord;3;64.9;229.8;0.282;0.92;0.015;6.0;37;4.5;Normal;normal
27/01/2025 01:00;1;Lundi;0;0;0;Hiver;Centre;3;341.1;227.5;1.499;0.9;0.194;1.2;50;25.8;Leger;surconsommation
27/01/2025 02:45;2;Lundi;0;0;0;Hiver;Sud;1;0.0;0.0;0.0;0.0;0.0;9.8;54;0.9;Leger;coupure
27/01/2025 03:30;3;Lundi;0;0;0;Hiver;Sud;2;135.7;233.6;0.581;0.96;0.272;8.0;49;3.7;Normal;normal
27/01/2025 04:00;4;Lundi;0;0;0;Hiver;Centre;3;355.0;228.6;1.553;0.98;0.833;2.0;42;2.9;Leger;surconsommation
27/01/2025 04:45;4;Lundi;0;0;0;Hiver;Sud;2;156.9;230.3;0.681;0.97;0.458;3.6;75;16.0;Normal;normal
27/01/2025 07:45;7;Lundi;0;0;0;Hiver;Sud;3;617.1;234.0;2.637;0.86;2.046;12.0;65;21.8;Leger;surconsommation
27/01/2025 08:00;8;Lundi;0;0;1;Hiver;Sud;2;1432.3;229.7;6.236;0.98;5.095;19.0;72;20.5;Modere;surconsommation
27/01/2025 09:30;9;Lundi;0;0;1;Hiver;Centre;4;2275.2;232.0;9.807;0.94;10.27;7.8;90;14.9;Modere;surconsommation
27/01/2025 09:30;9;Lundi;0;0;1;Hiver;Nord;1;733.9;235.8;3.112;0.91;3.703;11.0;20;6.0;Modere;surconsommation
27/01/2025 13:15;13;Lundi;0;0;1;Hiver;Nord;3;163.6;234.1;0.699;0.88;1.499;16.7;57;12.1;Normal;normal
27/01/2025 16:00;16;Lundi;0;0;1;Hiver;Nord;3;382.6;231.5;1.653;0.89;3.603;15.5;63;2.0;Normal;normal
27/01/2025 17:45;17;Lundi;0;0;1;Hiver;Nord;2;183.1;229.5;0.798;0.98;1.355;17.3;64;5.6;Normal;normal
27/01/2025 21:00;21;Lundi;0;0;0;Hiver;Centre;1;355.2;235.6;1.508;0.95;4.045;7.1;35;0.3;Leger;surconsommation
27/01/2025 23:30;23;Lundi;0;0;0;Hiver;Sud;1;69.6;227.2;0.306;0.97;0.846;14.1;73;15.9;Normal;normal
28/01/2025 01:15;1;Mardi;0;0;0;Hiver;Centre;4;75.8;226.9;0.334;0.97;0.051;1.1;53;3.2;Normal;normal
28/01/2025 02:45;2;Mardi;0;0;0;Hiver;Nord;2;159.3;236.4;0.674;0.89;0.215;6.7;80;9.2;Normal;normal
28/01/2025 03:45;3;Mardi;0;0;0;Hiver;Centre;4;157.1;232.0;0.677;0.86;0.244;2.3;54;13.5;Normal;normal
28/01/2025 04:45;4;Mardi;0;0;0;Hiver;Centre;3;390.7;228.1;1.713;0.96;0.823;6.0;81;12.1;Leger;surconsommation
28/01/2025 04:45;4;Mardi;0;0;0;Hiver;Sud;2;117.1;237.0;0.494;0.96;0.27;10.6;62;0.1;Normal;normal
28/01/2025 05:00;5;Mardi;0;0;0;Hiver;Nord;3;156.2;234.3;0.667;0.87;0.368;2.8;41;3.1;Normal;normal
28/01/2025 07:15;7;Mardi;0;0;0;Hiver;Nord;2;434.3;227.1;1.912;0.96;1.579;11.8;50;18.6;Leger;surconsommation
28/01/2025 08:15;8;Mardi;0;0;1;Hiver;Nord;2;185.0;224.6;0.824;0.9;0.87;11.7;67;2.0;Normal;normal
28/01/2025 08:15;8;Mardi;0;0;1;Hiver;Centre;3;729.4;228.4;3.194;0.93;3.335;5.0;64;3.8;Leger;surconsommation
28/01/2025 12:45;12;Mardi;0;0;1;Hiver;Nord;2;1268.6;223.3;5.681;0.96;7.756;20.3;80;8.7;Modere;surconsommation
28/01/2025 13:00;13;Mardi;0;0;1;Hiver;Sud;2;1279.4;228.5;5.599;0.87;10.556;19.2;63;9.2;Modere;surconsommation
28/01/2025 14:15;14;Mardi;0;0;1;Hiver;Nord;2;0.0;0.0;0.0;0.0;0.0;15.6;73;9.0;Leger;coupure
28/01/2025 14:30;14;Mardi;0;0;1;Hiver;Sud;4;0.0;0.0;0.0;0.0;0.0;17.2;47;2.4;Modere;coupure
28/01/2025 16:00;16;Mardi;0;0;1;Hiver;Nord;1;125.0;233.0;0.536;0.95;0.893;15.0;50;16.0;Normal;normal
28/01/2025 16:30;16;Mardi;0;0;1;Hiver;Centre;3;6059.6;223.7;27.088;0.91;42.424;12.4;39;0.6;Critique;surconsommation
28/01/2025 18:45;18;Mardi;0;0;0;Hiver;Nord;3;543.0;229.8;2.363;0.96;5.34;11.4;73;1.6;Normal;normal
28/01/2025 19:15;19;Mardi;0;0;0;Hiver;Nord;2;479.3;218.8;2.191;0.97;4.339;13.6;58;0.8;Normal;normal
28/01/2025 20:15;20;Mardi;0;0;0;Hiver;Nord;1;322.3;232.1;1.389;0.95;2.7;10.7;40;5.2;Leger;surconsommation
28/01/2025 21:30;21;Mardi;0;0;0;Hiver;Centre;2;95.6;233.1;0.41;0.85;1.397;7.5;56;3.2;Normal;normal
28/01/2025 22:30;22;Mardi;0;0;0;Hiver;Sud;3;85.1;232.1;0.367;0.93;1.18;13.5;68;0.2;Normal;normal
28/01/2025 23:15;23;Mardi;0;0;0;Hiver;Centre;3;1018.5;237.8;4.283;0.97;15.765;5.7;77;2.9;Leger;surconsommation
29/01/2025 02:30;2;Mercredi;0;0;0;Hiver;Centre;3;176.8;231.3;0.764;0.94;0.245;2.4;49;4.4;Normal;normal
29/01/2025 03:30;3;Mercredi;0;0;0;Hiver;Centre;3;0.0;0.0;0.0;0.0;0.0;2.1;58;17.5;Leger;coupure
29/01/2025 04:45;4;Mercredi;0;0;0;Hiver;Sud;1;82.8;222.6;0.372;0.97;0.163;9.9;64;9.9;Normal;normal
29/01/2025 04:45;4;Mercredi;0;0;0;Hiver;Centre;4;30.8;234.8;0.131;0.88;0.101;-3.5;64;11.5;Normal;normal
29/01/2025 05:15;5;Mercredi;0;0;0;Hiver;Sud;4;258.7;230.9;1.12;0.9;0.559;7.7;31;5.2;Leger;surconsommation
29/01/2025 08:45;8;Mercredi;0;0;1;Hiver;Sud;3;331.9;231.2;1.436;0.9;1.512;14.1;49;1.0;Normal;normal
29/01/2025 11:45;11;Mercredi;0;0;1;Hiver;Nord;2;133.9;230.0;0.582;0.9;0.95;10.6;47;2.1;Normal;normal
29/01/2025 14:00;14;Mercredi;0;0;1;Hiver;Centre;2;365.0;240.3;1.519;0.86;2.127;11.4;69;6.0;Normal;normal
29/01/2025 17:30;17;Mercredi;0;0;1;Hiver;Sud;2;1149.8;232.8;4.939;0.96;10.349;16.4;56;7.8;Modere;surconsommation
29/01/2025 20:00;20;Mercredi;0;0;0;Hiver;Sud;2;435.3;242.4;1.796;0.88;4.229;14.7;47;7.2;Normal;normal
29/01/2025 23:30;23;Mercredi;0;0;0;Hiver;Sud;2;1849.6;241.6;7.656;0.85;27.471;12.6;53;12.5;Modere;surconsommation
29/01/2025 23:45;23;Mercredi;0;0;0;Hiver;Centre;3;898.3;229.9;3.907;0.87;9.341;3.8;57;8.6;Leger;surconsommation
30/01/2025 03:45;3;Jeudi;0;0;0;Hiver;Nord;1;60.4;233.6;0.259;0.89;0.153;4.4;43;12.5;Normal;normal
30/01/2025 03:45;3;Jeudi;0;0;0;Hiver;Nord;2;141.4;235.1;0.601;0.97;0.277;6.1;47;5.2;Normal;normal
30/01/2025 04:30;4;Jeudi;0;0;0;Hiver;Nord;3;0.0;0.0;0.0;0.0;0.0;4.2;53;1.6;Leger;coupure
30/01/2025 05:00;5;Jeudi;0;0;0;Hiver;Centre;3;135.3;228.1;0.593;0.91;0.37;-0.1;61;7.3;Normal;normal
30/01/2025 06:30;6;Jeudi;0;0;0;Hiver;Centre;2;274.4;227.1;1.208;0.92;0.91;8.7;45;2.0;Leger;surconsommation
30/01/2025 07:45;7;Jeudi;0;0;0;Hiver;Sud;2;622.8;235.3;2.647;0.96;2.387;10.4;90;3.5;Leger;surconsommation
30/01/2025 08:45;8;Jeudi;0;0;1;Hiver;Centre;1;140.7;231.0;0.609;0.87;0.62;5.4;71;1.7;Normal;normal
30/01/2025 09:45;9;Jeudi;0;0;1;Hiver;Sud;3;431.0;227.8;1.892;0.9;2.502;18.0;44;5.7;Normal;normal
30/01/2025 10:15;10;Jeudi;0;0;1;Hiver;Sud;3;337.5;224.4;1.504;0.91;1.945;13.4;53;6.7;Normal;normal
30/01/2025 11:15;11;Jeudi;0;0;1;Hiver;Sud;3;0.0;0.0;0.0;0.0;0.0;11.1;58;3.0;Modere;coupure
30/01/2025 12:45;12;Jeudi;0;0;1;Hiver;Nord;4;148.0;231.1;0.64;0.87;0.984;14.5;43;17.8;Normal;normal
30/01/2025 13:00;13;Jeudi;0;0;1;Hiver;Nord;3;846.0;226.1;3.742;0.88;5.692;15.7;57;5.7;Leger;surconsommation
30/01/2025 14:15;14;Jeudi;0;0;1;Hiver;Nord;1;180.6;228.7;0.79;0.87;1.388;19.2;72;0.6;Normal;normal
30/01/2025 14:15;14;Jeudi;0;0;1;Hiver;Centre;4;326.8;237.9;1.374;0.95;1.973;13.5;87;7.5;Normal;normal
30/01/2025 19:15;19;Jeudi;0;0;0;Hiver;Sud;4;2196.7;234.1;9.384;0.94;25.406;15.6;88;0.3;Modere;surconsommation
30/01/2025 21:15;21;Jeudi;0;0;0;Hiver;Centre;2;1682.9;233.1;7.22;0.97;16.601;2.8;41;24.3;Modere;surconsommation
30/01/2025 21:45;21;Jeudi;0;0;0;Hiver;Sud;2;131.5;233.9;0.562;0.89;1.406;15.1;60;2.8;Normal;normal
30/01/2025 22:45;22;Jeudi;0;0;0;Hiver;Sud;2;607.1;228.0;2.663;0.88;8.167;12.6;56;20.9;Leger;surconsommation
30/01/2025 23:00;23;Jeudi;0;0;0;Hiver;Sud;4;454.0;229.0;1.983;0.87;4.259;13.9;48;0.7;Normal;normal
30/01/2025 23:30;23;Jeudi;0;0;0;Hiver;Nord;2;338.8;230.6;1.469;0.86;3.258;10.5;29;16.2;Normal;normal
31/01/2025 03:00;3;Vendredi;1;0;0;Hiver;Centre;1;136.3;231.7;0.588;0.98;0.192;2.5;40;1.6;Leger;surconsommation
31/01/2025 04:45;4;Vendredi;1;0;0;Hiver;Nord;1;538.6;224.7;2.397;0.96;1.587;8.9;50;7.8;Eleve;surconsommation
31/01/2025 07:30;7;Vendredi;1;0;0;Hiver;Centre;3;697.6;229.8;3.036;0.92;2.45;4.9;58;16.3;Leger;surconsommation
31/01/2025 10:45;10;Vendredi;1;0;0;Hiver;Sud;2;1388.6;227.7;6.098;0.89;10.342;13.2;50;0.2;Modere;surconsommation
31/01/2025 11:00;11;Vendredi;1;0;0;Hiver;Sud;1;207.7;225.6;0.921;0.88;1.11;14.9;49;10.4;Normal;normal
31/01/2025 11:15;11;Vendredi;1;0;0;Hiver;Centre;4;898.8;227.5;3.951;0.97;6.132;4.2;49;3.4;Leger;surconsommation
31/01/2025 12:15;12;Vendredi;1;0;0;Hiver;Centre;2;988.5;225.3;4.387;0.97;5.968;11.6;82;5.2;Modere;surconsommation
31/01/2025 12:45;12;Vendredi;1;0;0;Hiver;Nord;2;246.5;237.2;1.039;0.87;1.617;15.6;27;3.7;Normal;normal
31/01/2025 14:45;14;Vendredi;1;0;0;Hiver;Nord;2;202.3;239.6;0.844;0.97;1.318;20.0;44;4.5;Normal;normal
31/01/2025 18:00;18;Vendredi;1;0;0;Hiver;Centre;2;374.8;239.9;1.562;0.86;4.719;7.1;60;8.4;Normal;normal
31/01/2025 20:30;20;Vendredi;1;0;0;Hiver;Centre;2;458.7;219.4;2.091;0.91;5.623;3.2;61;4.9;Normal;normal
31/01/2025 21:45;21;Vendredi;1;0;0;Hiver;Centre;4;1269.3;226.9;5.594;0.97;14.368;4.9;65;1.2;Leger;surconsommation
01/02/2025 01:45;1;Samedi;1;0;0;Hiver;Nord;3;1154.6;227.9;5.066;0.96;1.199;4.7;68;18.0;Eleve;surconsommation
01/02/2025 02:45;2;Samedi;1;0;0;Hiver;Sud;4;265.3;223.1;1.189;0.87;0.467;8.1;41;3.7;Leger;surconsommation
01/02/2025 04:00;4;Samedi;1;0;0;Hiver;Centre;2;0.0;0.0;0.0;0.0;0.0;2.8;62;0.1;Modere;coupure
01/02/2025 05:15;5;Samedi;1;0;0;Hiver;Centre;2;139.1;228.2;0.61;0.96;0.411;-0.0;72;5.1;Normal;normal
01/02/2025 07:00;7;Samedi;1;0;0;Hiver;Centre;3;1817.2;226.0;8.041;0.86;6.204;6.9;53;6.8;Modere;surconsommation
01/02/2025 07:00;7;Samedi;1;0;0;Hiver;Sud;3;75.4;228.2;0.33;0.89;0.217;17.7;62;4.9;Normal;normal
01/02/2025 07:45;7;Samedi;1;0;0;Hiver;Sud;3;1090.4;224.0;4.868;0.94;5.73;17.1;48;9.6;Modere;surconsommation
01/02/2025 10:00;10;Samedi;1;0;0;Hiver;Sud;2;274.2;226.7;1.21;0.92;1.188;13.8;48;3.2;Normal;normal
01/02/2025 10:15;10;Samedi;1;0;0;Hiver;Centre;4;362.7;235.5;1.54;0.89;2.582;8.0;28;3.4;Normal;normal
01/02/2025 10:45;10;Samedi;1;0;0;Hiver;Centre;1;165.1;227.5;0.726;0.87;0.733;8.8;66;2.1;Normal;normal
01/02/2025 11:45;11;Samedi;1;0;0;Hiver;Nord;2;1569.7;229.4;6.843;0.97;8.874;11.2;31;5.9;Modere;surconsommation
01/02/2025 13:30;13;Samedi;1;0;0;Hiver;Nord;2;188.2;224.4;0.839;0.98;1.133;15.1;66;2.7;Normal;normal
01/02/2025 14:45;14;Samedi;1;0;0;Hiver;Nord;4;804.3;230.5;3.489;0.89;7.494;17.4;47;13.9;Leger;surconsommation
01/02/2025 15:45;15;Samedi;1;0;0;Hiver;Sud;2;401.5;225.1;1.784;0.9;3.647;21.2;42;11.9;Leger;surconsommation
01/02/2025 17:00;17;Samedi;1;0;0;Hiver;Nord;3;431.6;227.3;1.899;0.96;3.521;14.2;65;2.0;Normal;normal
01/02/2025 17:45;17;Samedi;1;0;0;Hiver;Sud;3;1744.1;220.3;7.917;0.9;16.152;20.3;64;5.2;Modere;surconsommation
01/02/2025 21:15;21;Samedi;1;0;0;Hiver;Nord;2;342.0;232.9;1.468;0.95;4.905;12.8;54;40.0;Normal;normal
01/02/2025 21:45;21;Samedi;1;0;0;Hiver;Nord;3;2101.3;225.7;9.31;0.95;29.706;12.1;57;11.2;Modere;surconsommation
02/02/2025 00:30;0;Dimanche;0;0;0;Hiver;Nord;2;48.6;232.0;0.209;0.96;0.011;7.4;48;4.1;Normal;normal
02/02/2025 02:00;2;Dimanche;0;0;0;Hiver;Sud;2;182.2;234.3;0.778;0.87;0.184;9.2;42;9.9;Leger;surconsommation
02/02/2025 04:00;4;Dimanche;0;0;0;Hiver;Nord;2;39.6;229.1;0.173;0.95;0.073;4.1;66;8.6;Normal;normal
02/02/2025 04:30;4;Dimanche;0;0;0;Hiver;Centre;3;86.6;240.8;0.36;0.96;0.257;1.4;52;29.7;Normal;normal
02/02/2025 06:45;6;Dimanche;0;0;0;Hiver;Centre;1;98.8;229.8;0.43;0.87;0.367;10.0;68;6.6;Normal;normal
02/02/2025 08:45;8;Dimanche;0;0;1;Hiver;Nord;1;174.8;232.0;0.753;0.96;1.04;12.9;33;7.7;Normal;normal
02/02/2025 09:00;9;Dimanche;0;0;1;Hiver;Centre;3;863.4;230.7;3.743;0.94;4.885;8.2;52;19.7;Leger;surconsommation
02/02/2025 13:30;13;Dimanche;0;0;1;Hiver;Nord;2;641.0;233.4;2.746;0.87;5.9;16.2;53;2.9;Leger;surconsommation
02/02/2025 14:00;14;Dimanche;0;0;1;Hiver;Centre;1;231.4;229.7;1.007;0.94;2.114;13.4;34;0.5;Normal;normal
02/02/2025 16:45;16;Dimanche;0;0;1;Hiver;Sud;2;312.4;225.6;1.385;0.85;2.473;19.8;38;5.7;Normal;normal
02/02/2025 19:00;19;Dimanche;0;0;0;Hiver;Centre;3;106.9;233.9;0.457;0.9;0.873;10.2;67;2.7;Normal;normal
02/02/2025 19:30;19;Dimanche;0;0;0;Hiver;Nord;3;613.4;231.2;2.653;0.94;5.511;9.5;39;7.6;Leger;surconsommation
02/02/2025 21:00;21;Dimanche;0;0;0;Hiver;Sud;3;130.8;225.1;0.581;0.88;1.694;17.7;75;9.5;Normal;normal
03/02/2025 02:15;2;Lundi;0;0;0;Hiver;Nord;3;51.6;230.5;0.224;0.89;0.076;3.6;76;7.0;Normal;normal
03/02/2025 02:15;2;Lundi;0;0;0;Hiver;Nord;3;135.9;232.8;0.584;0.96;0.141;10.2;78;8.7;Normal;normal
03/02/2025 03:00;3;Lundi;0;0;0;Hiver;Sud;1;86.1;231.4;0.372;0.9;0.123;10.6;70;13.2;Normal;normal
03/02/2025 07:15;7;Lundi;0;0;0;Hiver;Nord;4;493.7;226.8;2.177;0.91;1.731;8.3;75;6.9;Normal;normal
03/02/2025 08:00;8;Lundi;0;0;1;Hiver;Centre;2;261.6;217.2;1.204;0.87;1.394;8.9;34;3.7;Normal;normal
03/02/2025 11:15;11;Lundi;0;0;1;Hiver;Centre;2;234.7;228.3;1.028;0.88;1.37;5.8;71;9.9;Normal;normal
03/02/2025 12:00;12;Lundi;0;0;1;Hiver;Sud;2;2213.9;230.8;9.592;0.94;13.329;22.9;31;8.6;Eleve;surconsommation
03/02/2025 13:30;13;Lundi;0;0;1;Hiver;Nord;3;892.0;218.4;4.084;0.9;7.151;19.9;43;0.2;Leger;surconsommation
03/02/2025 16:15;16;Lundi;0;0;1;Hiver;Sud;3;2109.1;231.2;9.122;0.89;18.001;18.3;68;18.9;Eleve;surconsommation
03/02/2025 17:30;17;Lundi;0;0;1;Hiver;Nord;2;624.4;233.6;2.673;0.93;7.239;17.8;73;11.2;Leger;surconsommation
03/02/2025 21:45;21;Lundi;0;0;0;Hiver;Sud;3;697.8;236.1;2.956;0.95;10.425;17.4;57;9.4;Leger;surconsommation
03/02/2025 22:15;22;Lundi;0;0;0;Hiver;Nord;4;3175.2;226.6;14.012;0.96;33.722;11.8;31;5.5;Eleve;surconsommation
03/02/2025 23:30;23;Lundi;0;0;0;Hiver;Centre;1;135.5;230.3;0.588;0.92;1.788;3.9;64;18.6;Normal;normal
03/02/2025 23:30;23;Lundi;0;0;0;Hiver;Nord;3;314.6;228.6;1.376;0.95;3.172;13.7;58;11.8;Normal;normal
04/02/2025 05:30;5;Mardi;0;0;0;Hiver;Nord;2;647.0;236.4;2.737;0.89;2.169;5.7;69;5.5;Eleve;surconsommation
04/02/2025 06:00;6;Mardi;0;0;0;Hiver;Sud;2;119.8;237.0;0.505;0.95;0.343;16.9;51;0.2;Normal;normal
04/02/2025 07:45;7;Mardi;0;0;0;Hiver;Nord;4;414.2;216.7;1.911;0.98;1.426;12.6;69;9.3;Normal;normal
04/02/2025 09:15;9;Mardi;0;0;1;Hiver;Nord;3;176.8;225.4;0.784;0.89;1.01;10.4;63;0.9;Normal;normal
04/02/2025 09:45;9;Mardi;0;0;1;Hiver;Centre;2;65.5;227.9;0.287;0.88;0.327;7.8;61;4.7;Normal;normal
04/02/2025 10:00;10;Mardi;0;0;1;Hiver;Nord;2;343.0;239.2;1.434;0.92;2.084;12.0;70;3.0;Normal;normal
04/02/2025 10:30;10;Mardi;0;0;1;Hiver;Nord;3;909.3;227.3;4.0;0.93;6.562;11.8;47;5.9;Leger;surconsommation
04/02/2025 11:45;11;Mardi;0;0;1;Hiver;Nord;3;1477.3;224.2;6.589;0.91;9.14;11.2;75;22.7;Modere;surconsommation
04/02/2025 13:30;13;Mardi;0;0;1;Hiver;Sud;2;299.5;234.8;1.276;0.97;2.802;17.2;45;9.0;Normal;normal
04/02/2025 13:30;13;Mardi;0;0;1;Hiver;Nord;3;345.6;228.6;1.512;0.88;2.472;17.4;34;1.0;Normal;normal
04/02/2025 15:00;15;Mardi;0;0;1;Hiver;Nord;3;218.1;234.1;0.932;0.89;1.607;19.4;47;4.6;Normal;normal
04/02/2025 15:45;15;Mardi;0;0;1;Hiver;Sud;2;491.1;241.1;2.037;0.97;3.979;20.7;62;20.9;Leger;surconsommation
04/02/2025 19:00;19;Mardi;0;0;0;Hiver;Centre;4;625.4;225.9;2.768;0.92;7.782;5.6;33;13.0;Normal;normal
04/02/2025 19:00;19;Mardi;0;0;0;Hiver;Centre;3;904.2;242.3;3.732;0.87;10.251;7.1;87;2.2;Leger;surconsommation
04/02/2025 20:00;20;Mardi;0;0;0;Hiver;Centre;4;1694.4;228.3;7.422;0.88;17.88;8.2;76;9.3;Modere;surconsommation
04/02/2025 20:15;20;Mardi;0;0;0;Hiver;Nord;4;442.1;229.7;1.925;0.97;4.249;12.2;30;11.1;Normal;normal
04/02/2025 20:45;20;Mardi;0;0;0;Hiver;Centre;2;224.7;233.3;0.963;0.9;1.959;9.2;26;3.5;Normal;normal
04/02/2025 21:15;21;Mardi;0;0;0;Hiver;Sud;3;234.0;228.2;1.025;0.88;2.002;16.5;56;10.2;Normal;normal
04/02/2025 22:00;22;Mardi;0;0;0;Hiver;Sud;3;498.1;222.3;2.241;0.93;7.49;16.3;53;5.0;Normal;normal
04/02/2025 22:30;22;Mardi;0;0;0;Hiver;Centre;4;2685.4;233.0;11.525;0.96;29.545;3.7;56;3.5;Modere;surconsommation
04/02/2025 23:15;23;Mardi;0;0;0;Hiver;Nord;4;971.8;219.4;4.429;0.87;13.197;11.2;51;0.4;Leger;surconsommation
04/02/2025 23:15;23;Mardi;0;0;0;Hiver;Centre;3;783.9;224.1;3.498;0.94;10.43;2.4;71;15.9;Leger;surconsommation
04/02/2025 23:45;23;Mardi;0;0;0;Hiver;Centre;3;194.9;233.9;0.833;0.9;2.717;2.9;37;6.7;Normal;normal
05/02/2025 00:45;0;Mercredi;0;0;0;Hiver;Sud;3;123.7;228.1;0.542;0.9;0.055;6.6;39;7.8;Normal;normal
05/02/2025 01:15;1;Mercredi;0;0;0;Hiver;Centre;4;38.9;233.1;0.167;0.91;0.03;4.6;36;12.7;Normal;normal
05/02/2025 01:30;1;Mercredi;0;0;0;Hiver;Centre;2;236.0;235.1;1.004;0.9;0.242;0.0;46;3.6;Leger;surconsommation
05/02/2025 02:30;2;Mercredi;0;0;0;Hiver;Centre;2;65.8;232.4;0.283;0.87;0.073;4.2;58;1.0;Normal;normal
05/02/2025 07:00;7;Mercredi;0;0;0;Hiver;Nord;4;2927.6;229.2;12.773;0.86;13.882;11.3;63;8.6;Eleve;surconsommation
05/02/2025 09:00;9;Mercredi;0;0;1;Hiver;Centre;2;167.4;229.3;0.73;0.96;0.838;8.6;47;4.4;Normal;normal
05/02/2025 09:45;9;Mercredi;0;0;1;Hiver;Centre;3;93.7;230.5;0.407;0.97;0.45;4.8;60;2.3;Normal;normal
05/02/2025 13:30;13;Mercredi;0;0;1;Hiver;Nord;1;929.5;230.9;4.026;0.94;5.186;14.2;46;0.5;Modere;surconsommation
05/02/2025 13:30;13;Mercredi;0;0;1;Hiver;Centre;2;80.9;236.8;0.342;0.91;0.574;9.7;72;6.9;Normal;normal
05/02/2025 15:00;15;Mercredi;0;0;1;Hiver;Sud;4;483.7;233.2;2.074;0.86;4.379;22.7;44;25.1;Normal;normal
05/02/2025 18:30;18;Mercredi;0;0;0;Hiver;Centre;1;448.2;227.7;1.968;0.86;4.776;7.0;66;14.8;Leger;surconsommation
05/02/2025 19:00;19;Mercredi;0;0;0;Hiver;Centre;2;0.0;0.0;0.0;0.0;0.0;7.7;60;0.1;Leger;coupure
05/02/2025 19:15;19;Mercredi;0;0;0;Hiver;Centre;2;131.5;234.3;0.561;0.87;1.378;3.3;45;0.9;Normal;normal
05/02/2025 23:00;23;Mercredi;0;0;0;Hiver;Sud;2;2549.2;236.1;10.797;0.89;35.363;12.7;74;2.0;Eleve;surconsommation
